 
*<____Point_ID__><____Photo_ID__><____adjusted_x'_y'____><___residuals_x'_y'__><_Comments_>
 
             2080             598      1.3779     -1.2466       -0.9        0.3
             2080             599      5.0952     -2.2272       12.3       -5.0  **
 
             2031             551      8.9649      2.4255        0.9       -2.2
             2031             552     11.4219     -0.1316       -4.5        1.7
             2031             553      9.7636      4.4150        1.1       -6.3
             2031             554      9.5533      5.8479        0.7        0.5
             2031             557      1.3012     -3.1987        3.8       -0.2
             2031             558     -5.0818     -1.7874       -0.1        3.8
             2031             559     -4.4121      3.2697       -1.9       -0.2
             2031             560     -0.0563      3.4977       -0.1        1.0
             2031             561      1.6779     -6.1886        1.9        8.4
             2031             564      3.3030     -1.2156        1.8        1.1
             2031             566      6.2401      3.5683        7.4        0.5
             2031             574     -4.3632      4.9031        1.7       -6.8
             2031             575     -0.9059     -1.8676        0.8        2.5
             2031             576      1.1724      4.5200       -2.3       -1.2
             2031             582     -4.4506      6.7491       -2.0        0.3
             2031             585     -6.8181     -3.5784        0.7        4.0
             2031             589     -4.1424      5.7618        1.2        0.5
             2031             590    -10.9206     -5.4756        1.1       20.5  skipped
             2031             592      5.6315      2.4586        7.0        7.4
             2031             595      0.7552      1.8578       -2.9        4.8
             2031             597     -6.9731     -0.5468        1.2        0.3
             2031             598     -0.6784      2.6817       -4.8       -0.3
             2031             599      1.6054      4.3362       -4.1        1.8
 
             2090             551      8.6730     -1.5136        2.6        2.5
             2090             553     10.5888      1.4938        4.7       -4.6
             2090             554     10.3516      3.1274        0.3       -3.2
             2090             556      5.2564      6.5079        0.8       -9.6
             2090             557      2.3694     -6.3862        5.8        3.0
             2090             558     -6.0885     -5.4875        1.1        5.5
             2090             559     -6.8597      1.1233        2.0        3.1
             2090             560     -3.2118      2.1397       -1.8        3.4
             2090             564      0.6067     -1.8313       -2.8        4.3
             2090             566      3.2423      2.2534        5.3        4.6
             2090             574     -1.3380      5.2060        2.3       -6.8
             2090             575      1.3792     -1.6323       -2.1        2.2
             2090             576      3.6574      4.6797        4.8       -1.4
             2090             583     -7.0678      2.7087        0.6       -2.7
             2090             584     -9.8698      4.1437       -3.3        0.7
             2090             585     -7.7387     -1.0288        0.8        0.8
             2090             592      9.0336      1.5864        3.2        5.7
             2090             595     -1.3882      2.5976       -2.3        5.7
             2090             596     -4.3854     -7.2539       -1.9        3.9
             2090             597     -6.0951      1.5228        0.7       -1.5
             2090             598      0.1767      4.5297       -2.9        0.0
             2090             599      3.0311      7.1825       -5.4       -1.6
             2090             600     -8.8029      5.3929        0.0       -0.9
 
             2085             551      6.8093      6.4537        5.9       -3.2
             2085             552      9.5745      2.2700        0.5        0.8
             2085             553      7.6782      6.3949       -5.3      -12.3  **
             2085             557     -2.4423     -2.4575        1.8        0.3
             2085             558     -9.5756      1.4408       -2.9        3.1
             2085             561      1.9033     -3.2583        1.8       -1.7
             2085             563      2.6113     -5.1034        2.2       -1.7
             2085             564      4.6393      2.1465        7.3        0.9
             2085             567     10.3913     -5.7802        0.7        4.3
             2085             574     -6.4091      2.5132       -4.8       -0.8
             2085             575     -2.1560     -4.4028       -3.6        0.8
             2085             576      0.0720      2.6152       -3.4       -2.5
             2085             580     -3.0021      7.0441       -2.1       -3.9
             2085             582     -2.9129      6.0877       -4.1       -6.0
             2085             583     -6.4856     -1.4875       -3.3       -0.8
             2085             584     -9.3445     -0.6894        0.3        3.5
             2085             585     -4.4585     -4.2167       -4.1       -3.1
             2085             590     -8.9775     -5.1332        0.7        8.9
             2085             592      3.7971     -0.1473        7.1       -0.7
             2085             595      2.8416      4.2145       -3.2       -1.9
             2085             596     -0.4754     -6.6881        2.6        1.8
             2085             597     -5.9355     -2.2850        0.5       -1.3
             2085             598      0.9424      1.2698       -3.7       -3.3
             2085             599      4.4803      2.0606        6.0        5.0
             2085             600     -7.0770     -3.1425      -24.6      -23.5  skipped
 
             2014             559     -2.7345     -4.5473      -28.1        7.3  skipped
             2014             560      0.3487     -6.2612       -1.1        0.0
             2014             566      9.7475     -5.4775        2.6       -2.2
             2014             575      0.6626      4.4295       -0.4      -11.7  **
             2014             595     -4.0263     -2.1158       -3.9       -3.9
 
             2002             556     11.0940     -0.8387       -0.6        1.8
             2002             560    -11.1949     -4.2026       -0.7       -2.4
             2002             564     -6.4996     -5.6934        3.5       -2.7
             2002             566     -4.0964     -3.7227       -2.2        2.8
             2002             575      7.3313      0.7234        2.7        3.7
             2002             576     10.3199      6.9744      -21.8      -16.4  skipped
             2002             595     -7.6091      2.9918        0.6        1.3
             2002             596    -10.9133     -7.0415        0.0        5.5
             2002             597     -5.4021      7.2139       -2.6       -1.8
 
             2026             551      8.8743     -5.1918       -2.2        6.4
             2026             556      6.5246      4.2239        8.3       -5.8
             2026             559     -9.4478     -0.6325        7.1        7.4  skipped
             2026             560     -6.2019      1.1492        0.5        3.2
             2026             564     -1.7417     -2.3197       -1.6       -0.2
             2026             566      0.7301      1.3024       -1.3       -0.4
             2026             574      1.2393      5.6956        3.9       -6.8
             2026             575      3.4095     -1.4258        2.3       -0.1
             2026             576      5.9628      4.9923        3.7       -0.2
             2026             583     -6.6994      4.9596        0.2       -6.9
             2026             584     -9.5881      6.7872      -10.8       -2.4  **
             2026             585     -8.7610      1.1653        0.5       -4.1
             2026             588    -10.3671     -4.1339       -5.8        2.2
             2026             596     -6.3890     -6.7552       -1.6        3.8
             2026             598      0.9500      6.2603        0.3       -3.5
 
             2089             556      7.2562     -0.3762        9.5        4.3
             2089             560    -10.6488     -0.0928        1.5       -0.7
             2089             564     -5.4863     -2.4987        1.0        0.4
             2089             566     -3.7066      0.1136       -2.8        2.9
             2089             574      5.1057      5.1584        4.0       -7.8
             2089             575      6.5213     -1.6925        3.9        2.1
             2089             576      9.2521      4.4345       -1.2       -5.9
             2089             585     -9.0507      4.5289        4.7      -11.3
             2089             588    -11.3081     -0.6488       -3.2        0.0
             2089             595     -5.6569      4.6606       -4.5        0.9
             2089             596     -8.8974     -5.1118       -4.1        1.8
             2089             597     -3.8210      5.5703       -1.1       -2.1
 
             2122             551      7.1470     -3.7173       11.8       -2.7  **
             2122             553     10.5023     -0.4657        6.0       -5.7
             2122             554     10.2922      1.7707       -2.4       -2.1
             2122             556      4.4953      4.9982        4.1       -4.1
             2122             560     -7.0390      4.6361       -0.5       -2.9
             2122             561     -3.8536     -7.3423       -2.9        4.4
             2122             563     -4.0749     -7.3482       -3.2        1.8
             2122             564     -1.4769      0.0116        1.9        0.0
             2122             566      0.8299      4.5657        3.8        4.0
             2122             574      0.9094      4.1804        5.2       -4.9
             2122             575      3.2130     -3.1967        1.1       -2.5
             2122             576      5.9396      3.6737        3.6       -3.4
             2122             583     -5.6487      4.5699       -1.8       -9.4
             2122             584     -8.5446      6.3369       -8.0       -5.8
             2122             585     -7.4118      1.4730        0.7       -7.4
             2122             588     -9.1647     -3.6671        5.7        2.4
             2122             595     -2.3058      5.2788       -3.4        0.2
             2122             596     -5.6731     -5.6577        0.5        2.2
             2122             597     -4.5627      2.7097        4.0       -4.8
             2122             598      2.3154      5.7755        3.4       -4.6
 
             2112             553      8.0583     -5.5274        3.3        8.5
             2112             554      7.9730     -3.4822        1.6        2.0
             2112             556      3.5713     -1.0066        6.0        6.9
             2112             560    -11.2933      3.7689       -3.3       -7.7
             2112             561     -7.8480     -6.7294       -0.5       10.5
             2112             564     -5.4166      0.6297       -2.3        4.6
             2112             566     -4.4051      3.7318       -2.9       -0.3
             2112             574      5.0199      1.9208        6.9       -0.9
             2112             575      6.4700     -4.4257        2.6       -0.6
             2112             576      9.0143      1.6297        3.6        1.0
             2112             583     -2.5144      6.7227       -1.2       -5.3
             2112             585     -6.1182      5.0927        0.9       -4.6
             2112             586    -11.3735      5.7688       -5.2       -5.0
             2112             588     -8.4237      0.6766        4.3        0.4
             2112             591      7.1011      6.6762        4.3      -10.3  **
             2112             596     -7.5336     -2.8091       -4.7        0.5
             2112             597     -1.7670      4.4160       -2.0       -0.6
             2112             598      4.3739      6.9249        5.0        0.4
 
             2107             566     -1.1010     -6.2647       -4.3        3.0
             2107             575      5.7237      2.8114        0.3        3.2
             2107             595     -7.4813      0.4457        3.9       -1.7
             2107             597     -7.8785      6.9430       -4.1        1.0
 
             2016             551      1.1219     -6.4318       -2.4        1.5
             2016             553      7.2356     -3.6997       10.9       -1.3  **
             2016             554      7.2080     -1.1999        6.8        3.0
             2016             556      1.5586      1.1716       -1.4        3.9
             2016             561     -7.4600     -5.0584       -2.3        2.4
             2016             563     -6.8206     -4.0719       -0.4        1.1
             2016             564     -4.1307      2.8270        1.3       -0.2
             2016             566     -3.1077      7.3392        1.2       -6.7
             2016             574      3.7536      0.7172        8.2        0.1
             2016             575      5.4218     -6.0601        0.0       -2.2
             2016             576      8.1959      0.6950        3.0       -4.1
             2016             588     -7.3441      0.1173        0.7       -4.7
             2016             591      5.7648      6.8523        3.8       -8.9
             2016             596     -6.2967     -2.4726        1.3       -1.6
             2016             597     -1.5285      3.3023       -2.3       -7.7
             2016             598      5.2273      6.0967        4.6       -6.5
 
             2119             553      5.2840     -7.2349        3.3        8.8
             2119             554      5.2844     -5.0978        0.0        2.1
             2119             556      1.0134     -3.1549        0.2        9.5
             2119             561     -9.8857     -4.6222       -8.3        4.8
             2119             562    -11.4207     -4.9530       -9.0        4.4
             2119             563     -9.1384     -2.8293        3.1        4.6
             2119             564     -6.7143      2.9346       -0.2        0.3
             2119             566     -6.5367      6.1367       -3.1       -9.5  **
             2119             567     -4.5243     -7.0263       -1.4        7.3
             2119             574      6.4459     -0.8071        7.8        2.6
             2119             575      7.7047     -6.8281       -1.4        5.8
             2119             576     10.1643     -0.8055        0.0        1.2
             2119             583      0.0104      7.0319       -1.9       -3.7
             2119             585     -4.0695      6.7616        0.0       -3.4
             2119             591      8.2297      3.7636        6.1       -1.7
             2119             597      0.3896      4.3745       -2.2       -2.0
             2119             598      6.4697      6.7189        2.9        0.0
 
             2066             557     -8.9991      3.0876       -5.4       -4.8
             2066             561      5.8215      4.3388        0.1       -3.5
             2066             562      6.6631     -2.3603       -0.5       -1.3
             2066             563      8.5023      1.1557        1.4       -2.2
             2066             573    -10.8514      4.5974       -7.0       -5.9
             2066             592     -6.9312     -3.7575        4.5        2.9
 
             2095             551      3.3083      0.0988       -0.8       -0.3
             2095             552      7.6943     -3.6070        4.1       -4.1
             2095             553      6.9922      1.1258        6.8       -3.9
             2095             554      6.9744      3.3099        2.6       -0.8
             2095             556      0.6995      6.0650       -4.8       -5.5
             2095             561     -3.2245     -3.8117       -4.2       -1.2
             2095             562     -5.1392     -7.2461       -3.5        7.5
             2095             563     -2.4769     -4.1162       -4.4        0.2
             2095             564     -0.0989      2.8940       -0.8        1.6
             2095             567      4.4320     -6.4369        8.1       -1.6
             2095             570     10.5544      6.3012      -10.5      -25.8  skipped
             2095             574     -0.9024      1.0885        2.6       -7.2
             2095             575      1.8252     -5.6366        0.4       -2.2
             2095             576      4.3433      1.2390        4.4       -3.4
             2095             583     -3.7439      2.3905       -1.4       -7.0
             2095             584     -6.2558      3.7494       -1.7       -4.7
             2095             585     -4.3800      0.6728       -1.0       -5.2
             2095             586     -9.7655     -0.2964        1.0       -1.0
             2095             588     -5.8360     -3.6884        0.3        0.1
             2095             590    -10.5757      0.0893       -6.8       -5.0
             2095             592      9.2759     -4.1722       -5.4        3.3
             2095             595     -0.0952      6.6715       -6.1       -2.9
             2095             596     -3.4940     -4.1021        0.1        1.8
             2095             597     -3.2231      0.6627        0.4       -5.2
             2095             598      3.5446      3.7547        2.4       -2.6
             2095             599      9.1188      6.1691        2.1       -4.1
             2095             600     -1.7113      6.0581       -2.2        0.8
 
             2005             551     -1.8438     -4.6403       -5.7        8.4
             2005             553      4.0399     -3.4528        5.8        3.0
             2005             554      4.1002     -1.4232        2.4        1.1
             2005             556     -0.7528      0.4044        3.2        1.4
             2005             561     -6.9231     -2.6983       -2.6        3.6
